Date,TimeOfDay,AdSpend,Conversions,Revenue,ServiceType,Channel,CustomerType
2024-08-21 00:00:00,Night,28.77,5,248.57,Luxury,Google Ads,New
2024-09-19 00:00:00,Evening,40.87,1,227.59,Luxury,Instagram,New
2024-09-19 00:00:00,Afternoon,10.2,3,192.05,Premium,Website,Returning
2024-11-30 00:00:00,Afternoon,38.57,2,108.43,Premium,Instagram,Returning
2024-09-24 00:00:00,Afternoon,2.34,1,20.97,Luxury,Walk-in,New
2024-07-08 00:00:00,Night,2.21,2,281.68,Premium,Walk-in,New
2024-09-20 00:00:00,Evening,1.13,3,252.64,Premium,Walk-in,Returning
2024-06-27 00:00:00,Afternoon,40.13,4,216.96,Luxury,Walk-in,New
2024-06-21 00:00:00,Afternoon,4.84,1,151.49,Luxury,Google Ads,Returning
2024-06-27 00:00:00,Evening,22.78,0,291.88,Basic,Google Ads,Returning
2024-05-05 00:00:00,Night,19.57,1,221.97,Luxury,Referral,New
2024-08-04 00:00:00,Night,11.09,3,169.24,Luxury,Walk-in,Returning
2024-05-10 00:00:00,Afternoon,46.62,3,154.54,Luxury,Walk-in,New
2024-02-29 00:00:00,Afternoon,45.94,2,270.82,Luxury,Website,New
2024-10-02 00:00:00,Morning,23.86,1,168.69,Premium,Referral,Returning
2024-05-31 00:00:00,Afternoon,38.45,0,26.48,Premium,Google Ads,Returning
2024-10-05 00:00:00,Morning,31.09,2,110.79,Basic,Referral,New
2024-08-23 00:00:00,Morning,25.59,2,187.94,Luxury,Website,Returning
2024-06-10 00:00:00,Morning,35.77,2,179.02,Basic,Instagram,Returning
2024-01-26 00:00:00,Afternoon,26.2,2,184.21,Luxury,Referral,Returning
2024-03-27 00:00:00,Night,42.77,5,20.85,Luxury,Website,Returning
2024-10-26 00:00:00,Evening,13.78,1,55.05,Basic,Instagram,New
2024-10-03 00:00:00,Night,9.68,5,167.24,Luxury,Walk-in,New
2024-10-18 00:00:00,Evening,5.25,3,138.1,Basic,Google Ads,Returning
2024-08-26 00:00:00,Night,11.16,3,278.69,Luxury,Google Ads,New
2024-11-12 00:00:00,Evening,11.63,2,165.64,Basic,Walk-in,New
2024-12-16 00:00:00,Evening,16.02,2,199.62,Premium,Walk-in,Returning
2024-09-16 00:00:00,Evening,29,1,70.45,Basic,Google Ads,New
2024-12-13 00:00:00,Morning,25.44,2,267.6,Premium,Google Ads,New
2024-04-29 00:00:00,Night,47.28,3,100.87,Basic,Walk-in,New
2024-09-03 00:00:00,Night,7.79,1,13.21,Basic,Referral,New
2024-10-08 00:00:00,Afternoon,25.4,3,167.54,Premium,Instagram,Returning
2024-01-01 00:00:00,Morning,35.73,3,287.61,Basic,Referral,Returning
2024-11-14 00:00:00,Night,29.12,1,268.73,Luxury,Referral,New
2024-12-05 00:00:00,Morning,17.41,1,261,Basic,Google Ads,New
2024-09-05 00:00:00,Afternoon,33.25,1,194.52,Luxury,Referral,Returning
2024-02-03 00:00:00,Evening,27.95,1,25.82,Premium,Google Ads,New
2024-07-06 00:00:00,Morning,1.33,0,66.01,Basic,Website,Returning
2024-11-24 00:00:00,Morning,19.63,2,198.08,Basic,Instagram,Returning
2024-07-22 00:00:00,Morning,45.37,0,141.45,Premium,Google Ads,New
2024-11-09 00:00:00,Morning,24.53,2,145.11,Premium,Walk-in,Returning
2024-05-29 00:00:00,Evening,4.46,3,155.85,Premium,Instagram,New
2024-01-01 00:00:00,Night,20.99,1,59.97,Basic,Website,New
2024-03-21 00:00:00,Afternoon,28.46,2,240.73,Basic,Instagram,Returning
2024-02-16 00:00:00,Night,21.65,2,166.82,Premium,Google Ads,New
2024-07-05 00:00:00,Evening,27.92,2,204.25,Basic,Google Ads,New
2024-12-20 00:00:00,Afternoon,25.71,1,199.86,Premium,Instagram,New
2024-09-16 00:00:00,Night,31.09,1,97.38,Luxury,Walk-in,New
2024-08-15 00:00:00,Evening,19.14,1,93.81,Basic,Instagram,Returning
2024-08-07 00:00:00,Morning,26.26,3,224.5,Basic,Walk-in,New
2024-05-29 00:00:00,Afternoon,46.19,1,50.82,Luxury,Website,New
2024-04-15 00:00:00,Evening,31.54,1,18.7,Luxury,Walk-in,New
2024-12-10 00:00:00,Night,7.77,0,62.22,Luxury,Website,Returning
2024-01-19 00:00:00,Evening,12.64,3,43.85,Premium,Website,Returning
2024-05-05 00:00:00,Evening,30.6,4,132.74,Luxury,Google Ads,New
2024-07-18 00:00:00,Morning,34.43,2,46.45,Premium,Website,Returning
2024-10-04 00:00:00,Night,19.18,3,255.44,Basic,Google Ads,New
2024-11-06 00:00:00,Afternoon,3.71,0,249.19,Premium,Referral,Returning
2024-05-17 00:00:00,Evening,49.07,3,251.55,Basic,Google Ads,Returning
2024-06-29 00:00:00,Evening,40.43,4,85.9,Premium,Website,New
2024-04-07 00:00:00,Morning,39.68,2,30.05,Basic,Walk-in,Returning
2024-05-15 00:00:00,Morning,9.56,2,145.71,Basic,Walk-in,New
2024-07-26 00:00:00,Afternoon,9.23,0,180.79,Basic,Instagram,Returning
2024-08-29 00:00:00,Afternoon,16.62,4,117.9,Luxury,Instagram,Returning
2024-04-27 00:00:00,Afternoon,17.39,4,146.19,Luxury,Website,New
2024-04-21 00:00:00,Night,30.88,2,210.85,Basic,Walk-in,New
2024-03-08 00:00:00,Morning,48.24,1,38.37,Luxury,Google Ads,Returning
2024-05-06 00:00:00,Morning,41.95,1,134.44,Luxury,Walk-in,New
2024-03-16 00:00:00,Night,27.22,3,228.15,Premium,Instagram,Returning
2024-12-11 00:00:00,Afternoon,33.23,3,261.47,Premium,Referral,New
2024-08-18 00:00:00,Afternoon,19.23,2,121.68,Basic,Google Ads,Returning
2024-04-30 00:00:00,Night,12.24,1,52.99,Basic,Walk-in,New
2024-02-18 00:00:00,Afternoon,37.73,3,285.99,Basic,Walk-in,Returning
2024-03-14 00:00:00,Night,15.99,3,200.9,Basic,Instagram,New
2024-07-18 00:00:00,Evening,38.39,2,155.71,Luxury,Referral,New
2024-12-06 00:00:00,Afternoon,16.76,4,49.59,Luxury,Website,Returning
2024-08-30 00:00:00,Night,27.55,0,172.89,Premium,Instagram,Returning
2024-04-20 00:00:00,Evening,15.64,2,261.75,Luxury,Google Ads,Returning
2024-10-31 00:00:00,Afternoon,20.78,5,34.09,Basic,Referral,Returning
2024-12-28 00:00:00,Evening,44.28,2,227.52,Basic,Referral,Returning
2024-02-01 00:00:00,Afternoon,7.05,2,230.73,Luxury,Walk-in,New
2024-02-13 00:00:00,Evening,8.59,3,14.57,Premium,Walk-in,Returning
2024-05-12 00:00:00,Evening,2.42,1,250.38,Premium,Referral,New
2024-07-07 00:00:00,Night,40.42,0,170.56,Luxury,Google Ads,New
2024-08-28 00:00:00,Morning,42.99,0,230.44,Basic,Instagram,New
2024-02-03 00:00:00,Night,37.95,4,38.6,Basic,Referral,Returning
2024-09-03 00:00:00,Morning,45.03,2,187.47,Premium,Referral,Returning
2024-12-24 00:00:00,Afternoon,8.55,2,288.71,Premium,Instagram,Returning
2024-02-10 00:00:00,Afternoon,31.18,2,194.76,Basic,Instagram,New
2024-02-18 00:00:00,Morning,43.55,2,25.39,Basic,Google Ads,New
2024-11-19 00:00:00,Afternoon,44.9,1,127.3,Basic,Google Ads,New
2024-07-04 00:00:00,Afternoon,35.76,3,196.87,Luxury,Instagram,Returning
2024-01-13 00:00:00,Afternoon,15.52,1,247.33,Basic,Google Ads,Returning
2024-05-16 00:00:00,Morning,34.96,2,82.42,Luxury,Walk-in,Returning
2024-07-16 00:00:00,Afternoon,35.8,4,169.24,Premium,Instagram,New
2024-06-16 00:00:00,Afternoon,45.21,5,259.02,Premium,Google Ads,New
2024-04-05 00:00:00,Morning,29.07,5,11.3,Premium,Referral,New
2024-01-25 00:00:00,Morning,20.92,0,215.85,Basic,Google Ads,New
2024-06-02 00:00:00,Evening,46.27,1,201.54,Premium,Referral,Returning
2024-12-16 00:00:00,Evening,5.04,2,233.8,Basic,Referral,Returning
2024-04-12 00:00:00,Night,31.61,3,52.83,Basic,Website,New
2024-12-09 00:00:00,Afternoon,10.29,0,124.67,Luxury,Walk-in,New
2024-07-17 00:00:00,Night,35.23,0,82.71,Premium,Referral,New
2024-12-14 00:00:00,Morning,35.83,2,45.39,Luxury,Walk-in,Returning
2024-02-01 00:00:00,Afternoon,39.86,1,195.41,Luxury,Walk-in,New
2024-05-08 00:00:00,Morning,32.85,2,103.07,Luxury,Google Ads,Returning
2024-06-12 00:00:00,Afternoon,44.3,3,67.01,Basic,Instagram,New
2024-08-22 00:00:00,Evening,17.76,1,63.71,Premium,Website,New
2024-03-14 00:00:00,Morning,15.67,3,273.32,Luxury,Walk-in,New
2024-08-07 00:00:00,Evening,1.06,0,232.89,Luxury,Referral,Returning
2024-10-29 00:00:00,Night,6.51,0,251.12,Premium,Referral,Returning
2024-10-11 00:00:00,Night,40.71,1,162.35,Basic,Google Ads,Returning
2024-06-23 00:00:00,Afternoon,28.78,0,182.52,Luxury,Referral,Returning
2024-02-09 00:00:00,Afternoon,42.85,1,56.77,Basic,Instagram,Returning
2024-07-10 00:00:00,Night,47.45,1,30.78,Basic,Instagram,New
2024-12-26 00:00:00,Night,27.21,3,279.55,Basic,Google Ads,Returning
2024-11-25 00:00:00,Afternoon,27.17,2,142.75,Basic,Website,Returning
2024-02-01 00:00:00,Afternoon,9.67,1,57.63,Premium,Walk-in,New
2024-02-05 00:00:00,Morning,41.02,2,153.09,Basic,Instagram,Returning
2024-01-05 00:00:00,Evening,8.31,5,181.42,Basic,Instagram,Returning
2024-10-05 00:00:00,Morning,37.22,2,91.03,Premium,Walk-in,Returning
2024-01-08 00:00:00,Evening,26.83,3,236.16,Luxury,Referral,New
2024-01-13 00:00:00,Afternoon,40.41,3,280.55,Basic,Google Ads,Returning
2024-05-26 00:00:00,Night,23.21,1,204.18,Luxury,Referral,New
2024-04-25 00:00:00,Evening,4.04,3,72.8,Luxury,Walk-in,Returning
2024-02-26 00:00:00,Night,32.26,6,148.5,Premium,Walk-in,New
2024-10-28 00:00:00,Evening,36.27,2,63.08,Luxury,Google Ads,New
2024-06-04 00:00:00,Morning,6.13,3,268.2,Basic,Referral,Returning
2024-06-13 00:00:00,Night,34.35,4,219.84,Basic,Walk-in,Returning
2024-02-10 00:00:00,Night,28.56,1,238.45,Luxury,Google Ads,Returning
2024-12-10 00:00:00,Evening,46.7,2,207.3,Premium,Website,Returning
2024-06-02 00:00:00,Evening,49.72,3,184.88,Luxury,Instagram,Returning
2024-03-03 00:00:00,Night,32.98,2,47.35,Premium,Walk-in,New
2024-08-27 00:00:00,Night,0.94,1,77.23,Premium,Website,New
2024-06-14 00:00:00,Night,5.8,3,112.33,Basic,Website,Returning
2024-10-30 00:00:00,Morning,29.55,1,144.87,Luxury,Instagram,New
2024-09-07 00:00:00,Evening,0.38,6,294.93,Premium,Walk-in,New
2024-12-30 00:00:00,Night,36.9,2,102.11,Basic,Walk-in,New
2024-07-02 00:00:00,Afternoon,36.08,1,241.6,Luxury,Referral,Returning
2024-10-11 00:00:00,Evening,10.96,1,157.1,Premium,Google Ads,Returning
2024-11-05 00:00:00,Evening,12.29,5,216.67,Basic,Referral,New
2024-12-14 00:00:00,Morning,12.6,2,189.46,Premium,Google Ads,New
2024-05-18 00:00:00,Afternoon,23.52,4,217.72,Luxury,Instagram,New
2024-02-22 00:00:00,Night,46.8,6,50.19,Premium,Google Ads,New
2024-11-04 00:00:00,Evening,40.23,2,297.89,Premium,Referral,Returning
2024-04-19 00:00:00,Afternoon,32.2,4,29.38,Luxury,Walk-in,Returning
2024-05-16 00:00:00,Afternoon,38.56,0,233.17,Premium,Website,Returning
2024-12-16 00:00:00,Night,25.36,1,232.16,Premium,Google Ads,Returning
2024-08-16 00:00:00,Night,11.66,1,106.66,Basic,Website,New
2024-03-31 00:00:00,Morning,19.29,2,48.63,Basic,Referral,New
2024-10-30 00:00:00,Evening,1.67,3,230.38,Basic,Referral,Returning
2024-07-05 00:00:00,Night,13.82,1,165.36,Premium,Instagram,Returning
2024-06-07 00:00:00,Morning,8.65,0,116.66,Luxury,Google Ads,New
2024-04-23 00:00:00,Afternoon,1.99,2,66.28,Premium,Referral,New
2024-11-03 00:00:00,Morning,40.49,1,232.85,Basic,Website,New
2024-09-30 00:00:00,Morning,39.59,2,273.91,Basic,Google Ads,New
2024-01-16 00:00:00,Afternoon,41.86,3,159.3,Luxury,Walk-in,New
2024-12-08 00:00:00,Night,10.11,0,29.67,Basic,Google Ads,New
2024-01-11 00:00:00,Afternoon,13.07,2,71.19,Luxury,Google Ads,New
2024-03-07 00:00:00,Night,42.74,1,263.6,Premium,Instagram,New
2024-09-06 00:00:00,Night,11.03,0,85.38,Luxury,Website,New
2024-07-19 00:00:00,Morning,7.98,4,140.43,Basic,Referral,New
2024-07-01 00:00:00,Afternoon,11.87,0,263.8,Premium,Referral,Returning
2024-09-04 00:00:00,Morning,39.78,0,284.85,Luxury,Referral,New
2024-03-12 00:00:00,Morning,23.2,3,245.71,Premium,Instagram,Returning
2024-04-16 00:00:00,Evening,30.26,4,136.67,Luxury,Referral,New
2024-03-09 00:00:00,Night,36.64,1,241.78,Basic,Website,New
2024-12-13 00:00:00,Morning,6.03,3,44.74,Premium,Website,New
2024-11-14 00:00:00,Afternoon,12.21,2,23.48,Basic,Referral,New
2024-07-14 00:00:00,Afternoon,7.06,1,139.98,Premium,Walk-in,Returning
2024-02-05 00:00:00,Afternoon,36.83,0,168.91,Premium,Referral,Returning
2024-03-16 00:00:00,Afternoon,45.96,3,52.52,Premium,Referral,Returning
2024-08-17 00:00:00,Evening,6.64,2,203.67,Luxury,Walk-in,New
2024-01-29 00:00:00,Evening,8.7,3,123.14,Basic,Referral,Returning
2024-11-14 00:00:00,Afternoon,33.05,1,204.32,Basic,Website,Returning
2024-07-24 00:00:00,Morning,12.34,2,287.55,Luxury,Website,Returning
2024-06-06 00:00:00,Evening,40.89,3,249.47,Premium,Walk-in,Returning
2024-02-05 00:00:00,Afternoon,1.67,2,64.22,Basic,Google Ads,New
2024-10-13 00:00:00,Afternoon,11.47,1,158.21,Basic,Google Ads,Returning
2024-12-12 00:00:00,Evening,30.95,4,241,Luxury,Website,Returning
2024-11-09 00:00:00,Night,39.78,2,191.44,Basic,Instagram,Returning
2024-04-15 00:00:00,Morning,36.6,3,260.29,Luxury,Google Ads,New
2024-01-13 00:00:00,Morning,19.37,3,150.21,Luxury,Instagram,New
2024-07-29 00:00:00,Afternoon,44.07,0,251.24,Basic,Website,New
2024-01-10 00:00:00,Morning,49.5,1,55.41,Premium,Instagram,New
2024-03-01 00:00:00,Night,16.72,1,179.14,Premium,Walk-in,Returning
2024-02-22 00:00:00,Evening,31.66,0,115.61,Basic,Website,New
2024-10-25 00:00:00,Night,13.64,2,129.51,Luxury,Referral,Returning
2024-10-19 00:00:00,Evening,7.73,3,172.12,Luxury,Walk-in,New
2024-01-05 00:00:00,Afternoon,11.03,3,11.83,Basic,Website,Returning
2024-04-04 00:00:00,Morning,13.76,3,218.31,Luxury,Instagram,Returning
2024-06-03 00:00:00,Afternoon,43.39,1,221.57,Basic,Google Ads,Returning
2024-02-27 00:00:00,Afternoon,24.39,1,12.94,Basic,Google Ads,New
2024-10-26 00:00:00,Night,33.99,1,75.4,Premium,Instagram,New
2024-04-28 00:00:00,Evening,9.97,1,259.39,Luxury,Instagram,Returning
2024-09-11 00:00:00,Evening,1.87,3,76.1,Premium,Google Ads,New
2024-11-21 00:00:00,Morning,49,1,215.24,Luxury,Instagram,New
2024-01-29 00:00:00,Night,9.81,2,273.72,Basic,Referral,New
2024-04-06 00:00:00,Night,34.95,2,84.36,Luxury,Walk-in,New
2024-05-08 00:00:00,Night,11.14,2,10.83,Premium,Google Ads,Returning
2024-09-14 00:00:00,Afternoon,25.99,2,242.55,Luxury,Instagram,New
2024-01-21 00:00:00,Night,44.92,3,30.93,Basic,Walk-in,Returning
2024-11-30 00:00:00,Afternoon,14.62,0,243.79,Luxury,Website,Returning
2024-12-18 00:00:00,Night,19.93,5,223.69,Premium,Walk-in,New
2024-03-12 00:00:00,Morning,17.72,3,175.18,Basic,Website,New
2024-09-06 00:00:00,Night,10.49,4,41.48,Basic,Referral,New
2024-04-26 00:00:00,Evening,7.61,1,137.48,Premium,Website,Returning
2024-02-02 00:00:00,Night,44.32,1,213.24,Basic,Walk-in,Returning
2024-04-02 00:00:00,Afternoon,15.86,1,278.28,Luxury,Walk-in,Returning
2024-07-30 00:00:00,Evening,6.7,0,43.96,Premium,Instagram,Returning
2024-04-01 00:00:00,Night,9.1,2,108.88,Luxury,Website,Returning
2024-06-09 00:00:00,Afternoon,9.78,0,141.1,Luxury,Google Ads,New
2024-05-25 00:00:00,Night,1.11,1,195.69,Basic,Walk-in,New
2024-01-27 00:00:00,Night,45.85,4,239.07,Luxury,Walk-in,Returning
2024-10-27 00:00:00,Afternoon,20.21,1,60.62,Premium,Referral,New
2024-10-28 00:00:00,Evening,10.44,4,291.97,Luxury,Google Ads,Returning
2024-01-11 00:00:00,Evening,30.81,0,273.09,Basic,Instagram,New
2024-07-20 00:00:00,Morning,15.56,6,195.07,Luxury,Referral,New
2024-06-11 00:00:00,Evening,13.3,1,193.75,Basic,Website,New
2024-03-03 00:00:00,Morning,44.35,2,26.53,Luxury,Google Ads,New
2024-01-25 00:00:00,Night,4.44,3,33.78,Luxury,Website,New
2024-03-21 00:00:00,Night,2.43,1,234.02,Premium,Google Ads,New
2024-08-09 00:00:00,Night,49.97,1,170.94,Luxury,Referral,Returning
2024-03-03 00:00:00,Afternoon,2.52,4,52.02,Basic,Referral,New
2024-01-25 00:00:00,Night,46.33,1,167.39,Luxury,Google Ads,Returning
2024-11-17 00:00:00,Morning,42.6,1,59.7,Basic,Website,Returning
2024-08-13 00:00:00,Morning,22.48,2,146.01,Luxury,Walk-in,New
2024-10-03 00:00:00,Night,18.97,1,190.9,Basic,Referral,Returning
2024-05-12 00:00:00,Evening,16.76,2,120.58,Basic,Google Ads,Returning
2024-01-10 00:00:00,Morning,12.12,1,214.14,Premium,Google Ads,Returning
2024-02-14 00:00:00,Morning,9.97,2,126.72,Basic,Referral,New
2024-08-19 00:00:00,Evening,15.12,1,248.56,Luxury,Website,New
2024-02-07 00:00:00,Afternoon,42.91,1,53.46,Premium,Website,Returning
2024-06-23 00:00:00,Evening,25.44,0,94.36,Luxury,Referral,New
2024-02-18 00:00:00,Night,3.89,0,158.16,Basic,Instagram,New
2024-05-10 00:00:00,Evening,47.05,3,255.26,Premium,Referral,New
2024-03-16 00:00:00,Night,37.36,1,132.15,Premium,Instagram,Returning
2024-12-27 00:00:00,Evening,41.53,1,119.08,Luxury,Referral,New
2024-05-11 00:00:00,Evening,6.68,1,233.51,Luxury,Walk-in,Returning
2024-04-21 00:00:00,Night,15.08,3,179.01,Luxury,Instagram,New
2024-03-12 00:00:00,Afternoon,9.04,1,65.43,Luxury,Referral,New
2024-11-05 00:00:00,Afternoon,12.46,1,109.27,Luxury,Walk-in,Returning
2024-01-17 00:00:00,Night,36.01,4,102.89,Premium,Walk-in,Returning
2024-02-26 00:00:00,Morning,17.48,1,150.77,Premium,Referral,New
2024-07-22 00:00:00,Night,49.94,0,80.63,Luxury,Website,Returning
2024-06-11 00:00:00,Morning,31.67,1,261.19,Luxury,Walk-in,New
2024-03-30 00:00:00,Night,24.65,2,284.46,Premium,Instagram,New
2024-10-11 00:00:00,Evening,37.11,1,59.86,Basic,Walk-in,New
2024-08-28 00:00:00,Morning,43.44,2,94.44,Basic,Google Ads,New
2024-09-09 00:00:00,Morning,16.83,3,98.63,Basic,Referral,New
2024-10-09 00:00:00,Afternoon,36.58,2,265.46,Premium,Referral,New
2024-11-27 00:00:00,Morning,8.59,2,223.22,Luxury,Google Ads,New
2024-11-22 00:00:00,Evening,24.3,2,33.56,Basic,Google Ads,Returning
2024-09-20 00:00:00,Night,2.22,2,260.76,Luxury,Google Ads,New
2024-02-04 00:00:00,Afternoon,0.08,1,117.92,Premium,Google Ads,Returning
2024-08-02 00:00:00,Night,19.59,1,255.29,Luxury,Instagram,Returning
2024-02-11 00:00:00,Night,42.21,4,15.08,Basic,Referral,Returning
2024-05-27 00:00:00,Evening,1.16,3,292.87,Premium,Website,New
2024-12-08 00:00:00,Afternoon,10.85,2,53.83,Premium,Google Ads,Returning
2024-01-14 00:00:00,Night,32.38,4,157.51,Luxury,Website,New
2024-07-02 00:00:00,Evening,18.45,2,249.82,Luxury,Referral,Returning
2024-11-11 00:00:00,Night,33.06,2,17.04,Premium,Referral,New
2024-03-01 00:00:00,Afternoon,24.89,1,67.23,Premium,Instagram,Returning
2024-02-04 00:00:00,Night,38.78,1,162.81,Luxury,Google Ads,Returning
2024-01-13 00:00:00,Night,39.01,0,275.64,Basic,Walk-in,New
2024-11-22 00:00:00,Afternoon,19.45,3,109.46,Basic,Referral,Returning
2024-04-20 00:00:00,Night,9.2,4,181.61,Basic,Google Ads,Returning
2024-01-20 00:00:00,Night,34.69,0,20.23,Luxury,Instagram,Returning
2024-11-09 00:00:00,Morning,3.64,2,94.18,Basic,Website,New
2024-07-22 00:00:00,Afternoon,18.18,1,147.09,Basic,Website,Returning
2024-12-27 00:00:00,Afternoon,33.61,2,193.13,Basic,Website,New
2024-10-16 00:00:00,Morning,40.89,3,282.6,Premium,Instagram,Returning
2024-09-07 00:00:00,Evening,38.45,1,255.63,Premium,Website,New
2024-01-30 00:00:00,Night,28.39,2,223.73,Premium,Website,New
2024-12-27 00:00:00,Afternoon,11.65,3,195.2,Basic,Walk-in,Returning
2024-11-27 00:00:00,Afternoon,14.73,1,297.27,Luxury,Walk-in,Returning
2024-08-20 00:00:00,Evening,45.42,3,143.59,Luxury,Instagram,New
2024-04-06 00:00:00,Afternoon,40.78,2,72.72,Premium,Google Ads,New
2024-08-07 00:00:00,Night,22.24,2,127.99,Basic,Website,New
2024-04-15 00:00:00,Evening,19.26,3,171.85,Premium,Instagram,New
2024-03-23 00:00:00,Night,31.56,2,79.16,Basic,Instagram,New
2024-02-24 00:00:00,Afternoon,42.61,0,212.75,Luxury,Walk-in,Returning
2024-03-18 00:00:00,Afternoon,49.51,1,127.78,Basic,Website,New
2024-12-24 00:00:00,Morning,47.16,4,234.85,Premium,Google Ads,Returning
2024-10-12 00:00:00,Morning,44.81,0,51.39,Luxury,Referral,New
2024-05-30 00:00:00,Evening,35.92,1,91.52,Premium,Website,New
2024-05-10 00:00:00,Afternoon,7.21,1,140.27,Luxury,Instagram,New
2024-05-22 00:00:00,Evening,7.19,6,74.07,Luxury,Walk-in,Returning
2024-02-29 00:00:00,Night,19.91,1,248.57,Luxury,Website,New
2024-08-02 00:00:00,Night,48.65,2,222.66,Premium,Walk-in,New
2024-02-16 00:00:00,Afternoon,49.11,2,284.58,Luxury,Walk-in,New
2024-12-18 00:00:00,Night,16.12,2,267.47,Basic,Website,Returning
2024-01-16 00:00:00,Night,20.45,3,230.81,Luxury,Google Ads,Returning
2024-07-16 00:00:00,Afternoon,10.63,0,17.92,Luxury,Referral,New
2024-01-15 00:00:00,Afternoon,30.24,1,234.9,Luxury,Referral,Returning
2024-01-07 00:00:00,Night,32.47,0,33.7,Premium,Instagram,New
2024-05-10 00:00:00,Morning,7.47,3,80.33,Basic,Google Ads,New
2024-01-13 00:00:00,Night,7.48,2,70.96,Luxury,Walk-in,New
2024-02-11 00:00:00,Afternoon,35.9,2,285.54,Premium,Google Ads,Returning
2024-06-01 00:00:00,Morning,37.17,3,98.68,Basic,Website,New
2024-10-07 00:00:00,Morning,20.09,1,166.98,Premium,Walk-in,New
2024-09-16 00:00:00,Morning,25.35,1,295.17,Basic,Instagram,Returning
2024-10-13 00:00:00,Morning,48.97,3,211.77,Luxury,Website,New
2024-11-30 00:00:00,Morning,32.82,1,276.54,Luxury,Website,New
2024-11-12 00:00:00,Morning,43.27,1,225.74,Luxury,Instagram,Returning
2024-04-09 00:00:00,Afternoon,45.27,2,174.01,Luxury,Google Ads,New
2024-01-26 00:00:00,Morning,38.99,2,233.94,Basic,Walk-in,New
2024-09-15 00:00:00,Night,10.08,3,72.69,Luxury,Referral,Returning
2024-12-06 00:00:00,Night,47.73,1,141.21,Basic,Instagram,Returning
2024-04-18 00:00:00,Night,1,2,260.14,Premium,Website,New
2024-09-17 00:00:00,Evening,33.7,4,84.56,Luxury,Google Ads,New
2024-11-12 00:00:00,Afternoon,26.98,2,31.03,Premium,Walk-in,Returning
2024-08-23 00:00:00,Evening,39.8,2,198.59,Basic,Instagram,New
2024-07-22 00:00:00,Night,15.43,4,106.13,Premium,Instagram,New
2024-01-12 00:00:00,Afternoon,31.17,4,156.98,Premium,Website,New
2024-04-17 00:00:00,Evening,3.03,1,71.8,Luxury,Google Ads,New
2024-07-02 00:00:00,Morning,21.04,2,18.97,Luxury,Referral,New
2024-11-09 00:00:00,Night,19.6,1,164.97,Premium,Instagram,Returning
2024-03-29 00:00:00,Afternoon,38.47,4,277.15,Luxury,Walk-in,New
2024-04-07 00:00:00,Afternoon,0.81,2,231.24,Premium,Instagram,Returning
2024-05-20 00:00:00,Morning,31.7,2,207.91,Luxury,Instagram,New
2024-10-21 00:00:00,Evening,17.27,1,155.17,Premium,Referral,New
2024-05-19 00:00:00,Afternoon,40.9,1,287.02,Premium,Google Ads,New
2024-04-17 00:00:00,Afternoon,9.26,7,255.64,Premium,Walk-in,New
2024-09-20 00:00:00,Afternoon,5.44,1,235.18,Basic,Google Ads,Returning
2024-03-29 00:00:00,Afternoon,39.14,2,258.13,Basic,Instagram,New
2024-05-13 00:00:00,Afternoon,4.85,1,258.18,Luxury,Referral,New
2024-06-18 00:00:00,Afternoon,14.44,3,98.94,Premium,Instagram,Returning
2024-05-26 00:00:00,Night,42.67,3,102.04,Premium,Website,Returning
2024-06-08 00:00:00,Afternoon,27.81,1,271.49,Basic,Instagram,Returning
2024-08-13 00:00:00,Afternoon,21.15,2,241.82,Luxury,Referral,New
2024-11-05 00:00:00,Morning,34.96,1,250.5,Luxury,Referral,Returning
2024-12-29 00:00:00,Morning,46.61,2,215.82,Premium,Google Ads,Returning
2024-04-19 00:00:00,Afternoon,42.73,2,208.23,Basic,Instagram,Returning
2024-05-20 00:00:00,Afternoon,15.57,3,208.43,Premium,Google Ads,New
2024-06-19 00:00:00,Evening,11.19,2,258.52,Premium,Referral,New
2024-02-14 00:00:00,Night,37.15,1,138.34,Basic,Instagram,Returning
2024-02-17 00:00:00,Morning,16.53,2,73.96,Premium,Instagram,Returning
2024-11-30 00:00:00,Evening,8.51,3,109.01,Premium,Google Ads,New
2024-04-16 00:00:00,Evening,10.09,1,253.89,Basic,Instagram,New
2024-06-25 00:00:00,Morning,45.92,1,24.52,Premium,Instagram,Returning
2024-08-12 00:00:00,Afternoon,20.21,0,114.19,Premium,Instagram,New
2024-11-16 00:00:00,Afternoon,37.51,3,192.57,Basic,Instagram,Returning
2024-08-05 00:00:00,Evening,26.79,1,61.08,Luxury,Walk-in,Returning
2024-11-10 00:00:00,Evening,15.51,1,91.02,Basic,Referral,New
2024-02-13 00:00:00,Evening,10.98,1,250.16,Basic,Instagram,Returning
2024-07-08 00:00:00,Afternoon,46.7,3,172.67,Premium,Referral,New
2024-06-30 00:00:00,Morning,30.35,4,22.04,Premium,Google Ads,Returning
2024-01-20 00:00:00,Night,19.69,1,18.88,Basic,Walk-in,New
2024-04-08 00:00:00,Afternoon,8.71,3,272.61,Luxury,Instagram,Returning
2024-09-20 00:00:00,Night,2.89,0,97.48,Basic,Website,Returning
2024-04-25 00:00:00,Evening,31.23,3,166.16,Luxury,Google Ads,Returning
2024-11-19 00:00:00,Night,21.93,1,176.64,Premium,Website,Returning
2024-02-08 00:00:00,Afternoon,46.41,2,262.66,Premium,Google Ads,Returning
